Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,AI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,28 ALEXANDRE TACHE BLVD.,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,MI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,28 ALEXANDRE TACHE BLVD.,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,BI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,28 ALEXANDRE TACHE BLVD.,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,MI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,28 ALEXANDRE TACHE BLVD.,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,QI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,500 OLD ST. PATRICK ST.,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,QI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,500 OLD ST. PATRICK ST.,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,AI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,500 OLD ST. PATRICK ST.,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,QI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,500 OLD ST. PATRICK ST.,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,BI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,"3,7,15 CLARENCE ST. & 457-465 SUSSEX DR.",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,MI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,"3,7,15 CLARENCE ST. & 457-465 SUSSEX DR.",,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,SAI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,"3,7,15 CLARENCE ST. & 457-465 SUSSEX DR.",,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,MI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,"3,7,15 CLARENCE ST. & 457-465 SUSSEX DR.",,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,BI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,"3,7,15 CLARENCE ST. & 457-465 SUSSEX DR.",,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,MI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,"3,7,15 CLARENCE ST. & 457-465 SUSSEX DR.",,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,BI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,"3,7,15 CLARENCE ST. & 457-465 SUSSEX DR.",,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,MI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,"3,7,15 CLARENCE ST. & 457-465 SUSSEX DR.",,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,AI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,"3,7,15 CLARENCE ST. & 457-465 SUSSEX DR.",,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,MI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,"3,7,15 CLARENCE ST. & 457-465 SUSSEX DR.",,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,BI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,"3,7,15 CLARENCE ST. & 457-465 SUSSEX DR.",,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,MI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,"3,7,15 CLARENCE ST. & 457-465 SUSSEX DR.",,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,BI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,670 ALEXANDER TACHE,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,MI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,670 ALEXANDER TACHE,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,SAI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,670 ALEXANDER TACHE,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,MI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,670 ALEXANDER TACHE,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,BI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,670 ALEXANDER TACHE,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,MI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,670 ALEXANDER TACHE,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,BI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,670 ALEXANDER TACHE,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,MI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,670 ALEXANDER TACHE,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,AI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,670 ALEXANDER TACHE,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,MI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,670 ALEXANDER TACHE,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,BI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,670 ALEXANDER TACHE,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-INSIDE EDGE PROPERTIES,INSIDE EDGE,,MI,NA,,07/23/2021,07/23/2019,01/01/2022,,,,,,,,,,670 ALEXANDER TACHE,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-CANADIAN BLOOD SERVICES,INSPECTIONS,,QI,NA,,03/28/2021,03/28/2019,01/01/2022,,,,,,,,,,2540 LANCASTER ROAD,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-CANADIAN BLOOD SERVICES,INSPECTIONS,,AI,NA,,03/28/2021,03/28/2019,01/01/2022,,,,,,,,,,2540 LANCASTER ROAD,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-CANADIAN BLOOD SERVICES,INSPECTIONS,,QI,NA,,03/28/2021,03/28/2019,01/01/2022,,,,,,,,,,2540 LANCASTER ROAD,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-CANADIAN BLOOD SERVICES,INSPECTIONS,,SAI,NA,,03/28/2021,03/28/2019,01/01/2022,,,,,,,,,,2540 LANCASTER ROAD,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-CANADIAN BLOOD SERVICES,INSPECTIONS,,QI,NA,,03/28/2021,03/28/2019,01/01/2022,,,,,,,,,,40 CONCOURSE GATE,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-CANADIAN BLOOD SERVICES,INSPECTIONS,,AI,NA,,03/28/2021,03/28/2019,01/01/2022,,,,,,,,,,40 CONCOURSE GATE,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-CANADIAN BLOOD SERVICES,INSPECTIONS,,QI,NA,,03/28/2021,03/28/2019,01/01/2022,,,,,,,,,,40 CONCOURSE GATE,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-CANADIAN BLOOD SERVICES,INSPECTIONS,,SAI,NA,,03/28/2021,03/28/2019,01/01/2022,,,,,,,,,,40 CONCOURSE GATE,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-CANADIAN BLOOD SERVICES,INSPECTIONS,,QI,NA,,03/28/2021,03/28/2019,01/01/2022,,,,,,,,,,1800 ALTA VISTA DRIVE,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-CANADIAN BLOOD SERVICES,INSPECTIONS,,AI,NA,,03/28/2021,03/28/2019,01/01/2022,,,,,,,,,,1800 ALTA VISTA DRIVE,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-CANADIAN BLOOD SERVICES,INSPECTIONS,,QI,NA,,03/28/2021,03/28/2019,01/01/2022,,,,,,,,,,1800 ALTA VISTA DRIVE,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-CANADIAN BLOOD SERVICES,INSPECTIONS,,SAI,NA,,03/28/2021,03/28/2019,01/01/2022,,,,,,,,,,1800 ALTA VISTA DRIVE,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"Annual, Monthly and Bi-Monthly Inspections of various devices.  As of Jan. 2019, no periodics, annuals only-MANULIFE LIFE INSURANCE COMPANY",MANUFACTURERS LIFE - COLLIERS TENDER,,AI,NA,,04/24/2021,04/24/2017,01/01/2022,,,,,,,,,,1220-1228 OLD INNES ROAD,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"Annual, Monthly and Bi-Monthly Inspections of various devices.  As of Jan. 2019, no periodics, annuals only-MANULIFE LIFE INSURANCE COMPANY",MANUFACTURERS LIFE - COLLIERS TENDER,,AI,NA,,04/24/2021,04/24/2017,01/01/2022,,,,,,,,,,1250-60 OLD INNES ROAD,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"Annual, Monthly and Bi-Monthly Inspections of various devices.  As of Jan. 2019, no periodics, annuals only-MANULIFE LIFE INSURANCE COMPANY",MANUFACTURERS LIFE - COLLIERS TENDER,,AI,NA,,04/24/2021,04/24/2017,01/01/2022,,,,,,,,,,1280-90 OLD INNES ROAD,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"Annual, Monthly and Bi-Monthly Inspections of various devices.  As of Jan. 2019, no periodics, annuals only-MANULIFE LIFE INSURANCE COMPANY",MANUFACTURERS LIFE - COLLIERS TENDER,,AI,NA,,04/24/2021,04/24/2017,01/01/2022,,,,,,,,,,201 INNES PARK WAY,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"Annual, Monthly and Bi-Monthly Inspections of various devices.  As of Jan. 2019, no periodics, annuals only-MANULIFE LIFE INSURANCE COMPANY",MANUFACTURERS LIFE - COLLIERS TENDER,,AI,NA,,04/24/2021,04/24/2017,01/01/2022,,,,,,,,,,2855 SWANSEA CRESCENT,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"Annual, Monthly and Bi-Monthly Inspections of various devices.  As of Jan. 2019, no periodics, annuals only-MANULIFE LIFE INSURANCE COMPANY",MANUFACTURERS LIFE - COLLIERS TENDER,,AI,NA,,04/24/2021,04/24/2017,01/01/2022,,,,,,,,,,2905 SWANSEA CRESCENT & 900 AGES DRIVE,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"Annual, Monthly and Bi-Monthly Inspections of various devices.  As of Jan. 2019, no periodics, annuals only-MANULIFE LIFE INSURANCE COMPANY",MANUFACTURERS LIFE - COLLIERS TENDER,,AI,NA,,04/24/2021,04/24/2017,01/01/2022,,,,,,,,,,101 INNES PARK WAY,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"Annual, Monthly and Bi-Monthly Inspections of various devices.  As of Jan. 2019, no periodics, annuals only-MANULIFE LIFE INSURANCE COMPANY",MANUFACTURERS LIFE - COLLIERS TENDER,,AI,NA,,04/24/2021,04/24/2017,01/01/2022,,,,,,,,,,1230 OLD INNES ROAD,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,MORGUARD,,BI,100022,,08/01/2021,08/01/2019,01/01/2022,,,,,,,,,,1100 POLYTEK ST.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,MORGUARD,,BI,100022,,08/01/2021,08/01/2019,01/01/2022,,,,,,,,,,1100 POLYTEK ST.,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,MORGUARD,,BI,100022,,08/01/2021,08/01/2019,01/01/2022,,,,,,,,,,1100 POLYTEK ST.,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,MORGUARD,,BI,100022,,08/01/2021,08/01/2019,01/01/2022,,,,,,,,,,1100 POLYTEK ST.,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,MORGUARD,,BI,100022,,08/01/2021,08/01/2019,01/01/2022,,,,,,,,,,1100 POLYTEK ST.,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,MORGUARD,,AI,100022,,08/01/2021,08/01/2019,01/01/2022,,,,,,,,,,1100 POLYTEK ST.,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,MORGUARD,,BI,100022,,08/01/2021,08/01/2019,01/01/2022,,,,,,,,,,1101 POLYTEK ST.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,MORGUARD,,BI,100022,,08/01/2021,08/01/2019,01/01/2022,,,,,,,,,,1101 POLYTEK ST.,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,MORGUARD,,BI,100022,,08/01/2021,08/01/2019,01/01/2022,,,,,,,,,,1101 POLYTEK ST.,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,MORGUARD,,BI,100022,,08/01/2021,08/01/2019,01/01/2022,,,,,,,,,,1101 POLYTEK ST.,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,MORGUARD,,BI,100022,,08/01/2021,08/01/2019,01/01/2022,,,,,,,,,,1101 POLYTEK ST.,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,MORGUARD,,AI,100022,,08/01/2021,08/01/2019,01/01/2022,,,,,,,,,,1101 POLYTEK ST.,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC BARRHAVEN,MOVATI BARRHAVEN,,BI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,15 CRESTWAY DR.,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC BARRHAVEN,MOVATI BARRHAVEN,,BI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,15 CRESTWAY DR.,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC BARRHAVEN,MOVATI BARRHAVEN,,AI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,15 CRESTWAY DR.,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC BARRHAVEN,MOVATI BARRHAVEN,,BI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,15 CRESTWAY DR.,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC BARRHAVEN,MOVATI BARRHAVEN,,BI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,15 CRESTWAY DR.,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC BARRHAVEN,MOVATI BARRHAVEN,,SAI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,15 CRESTWAY DR.,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC ORLEANS,MOVATI INNES,,BI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,3772 INNES RD.,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC ORLEANS,MOVATI INNES,,BI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,3772 INNES RD.,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC ORLEANS,MOVATI INNES,,AI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,3772 INNES RD.,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC ORLEANS,MOVATI INNES,,BI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,3772 INNES RD.,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC ORLEANS,MOVATI INNES,,BI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,3772 INNES RD.,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC ORLEANS,MOVATI INNES,,SAI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,3772 INNES RD.,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC KANATA,MOVATI KANATA,,BI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,19 FRANK NIGHBOR PL.,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC KANATA,MOVATI KANATA,,BI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,19 FRANK NIGHBOR PL.,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC KANATA,MOVATI KANATA,,AI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,19 FRANK NIGHBOR PL.,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC KANATA,MOVATI KANATA,,BI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,19 FRANK NIGHBOR PL.,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC KANATA,MOVATI KANATA,,BI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,19 FRANK NIGHBOR PL.,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC KANATA,MOVATI KANATA,,SAI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,19 FRANK NIGHBOR PL.,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC NEPEAN,MOVATI NEPEAN,,BI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,1395 MEADOWLANDS DR. E.,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inspections-MOVATI ATHLETIC NEPEAN,MOVATI NEPEAN,,BI,NA,,08/12/2021,08/12/2019,01/01/2022,,,,,,,,,,1395 MEADOWLANDS DR. E.,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
