Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Regional Group-Sprinkler,20-1522MT,AI,,NA,,07/01/2021,07/01/2020,01/01/2021,,,,1480.0,,,,,"HYD,SPR",100 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Fire Alarm,20-1522MT,AI,,NA,,07/01/2021,07/01/2020,01/01/2021,,,,1480.0,,,,,FA,100 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Route,20-1522MT,AI,,NA,,07/01/2021,07/01/2020,01/01/2021,,,,1480.0,,,,,"FE,EL,FHC",100 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Sprinkler,20-1522,MI,,NA,,01/01/2021,01/01/2020,01/01/2021,,,,380.0,,,,,"SPR,WET",100 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Route,20-1522,MI,,NA,,01/01/2021,01/01/2020,01/01/2021,,,,380.0,,,,,"FE,EL,FHC",100 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Sprinkler,20-1522,AI,,NA,,07/01/2021,07/01/2020,01/01/2021,,,,1900.0,,,,,"FP,HYD,WET",130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Fire Alarm,20-1522,AI,,NA,,07/01/2021,07/01/2020,01/01/2021,,,,1900.0,,,,,FA,130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Route,20-1522,AI,,NA,,07/01/2021,07/01/2020,01/01/2021,,,,1900.0,,,,,"FE,EL,FHC",130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Sprinkler,20-1522,MI,,NA,,01/01/2021,01/01/2020,01/01/2021,,,,380.0,,,,,WET,130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Fire Alarm,20-1522,MI,,NA,,01/01/2021,01/01/2020,01/01/2021,,,,380.0,,,,,FA,130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Route,20-1522,MI,,NA,,01/01/2021,01/01/2020,01/01/2021,,,,380.0,,,,,"FE,EL,FHC",130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Manulife Life Insurance Company-Sprinkler,20-1152JD,AI,,NA,,11/01/2021,11/01/2020,01/01/2021,,,,1500.0,,,,,HYD,1220-1228 Old Innes Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Manulife Life Insurance Company-Fire Alarm,20-1152JD,AI,,NA,,11/01/2021,11/01/2020,01/01/2021,,,,1500.0,,,,,FA,1220-1228 Old Innes Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Manulife Life Insurance Company-Route,20-1152JD,AI,,NA,,11/01/2021,11/01/2020,01/01/2021,,,,1500.0,,,,,"FE,EL",1220-1228 Old Innes Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Manulife Life Insurance Company-Sprinkler,20-1152JD,AI,,NA,,11/01/2021,11/01/2020,01/01/2021,,,,1750.0,,,,,"HYD,SPR,WET",1250-60 Old Innes Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Manulife Life Insurance Company-Route,20-1152JD,AI,,NA,,11/01/2021,11/01/2020,01/01/2021,,,,1750.0,,,,,FE,1250-60 Old Innes Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Manulife Life Insurance Company-Sprinkler,20-1152JD,AI,,NA,,11/01/2021,11/01/2020,01/01/2021,,,,1780.0,,,,,"SPR,WET",1280-90 Old Innes Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Manulife Life Insurance Company-Route,20-1152JD,AI,,NA,,11/01/2021,11/01/2020,01/01/2021,,,,1780.0,,,,,"FE,EL",1280-90 Old Innes Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Manulife Life Insurance Company-Sprinkler,20-1152JD,AI,,NA,,11/01/2021,11/01/2020,01/01/2021,,,,2390.0,,,,,"FP,HYD,SPR",201 Innes Park Way,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Manulife Life Insurance Company-Fire Alarm,20-1152JD,AI,,NA,,11/01/2021,11/01/2020,01/01/2021,,,,2390.0,,,,,FA,201 Innes Park Way,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Manulife Life Insurance Company-Route,20-1152JD,AI,,NA,,11/01/2021,11/01/2020,01/01/2021,,,,2390.0,,,,,"FE,EL,FHC",201 Innes Park Way,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Manulife Life Insurance Company-Sprinkler,20-1152JD,AI,,NA,,11/01/2021,11/01/2020,01/01/2021,,,,1710.0,,,,,"HYD,SPR,WET",101 Innes Park Way,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Manulife Life Insurance Company-Route,20-1152JD,AI,,NA,,11/01/2021,11/01/2020,01/01/2021,,,,1710.0,,,,,FE,101 Innes Park Way,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ligado Networks (old Light Squared)-Fire Alarm,20-1009BS,AI,,NA,,02/01/2021,02/01/2020,01/01/2021,,,,7490.0,,,,,FA,"1601 Telesat, Gateway (Bldg E) and RF Bldg (Bldg D",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ligado Networks (old Light Squared)-Route,20-1009BS,AI,,NA,,02/01/2021,02/01/2020,01/01/2021,,,,7490.0,,,,,"FE,EL","1601 Telesat, Gateway (Bldg E) and RF Bldg (Bldg D",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ligado Networks (old Light Squared)-Novec  in Bldg E Only,20-1009BS,SAI,,NA,,08/01/2021,08/01/2020,01/01/2021,,,,0.0,,,,,,"1601 Telesat, Gateway Bldg E ONLY",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Various - Quadreal and Glenview-Sprinkler,14-1161,SAI,,NA,,01/01/2021,01/01/2014,01/01/2021,,,,0.0,,,,,SPR,1900 City Park and 1525-65 Carling,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Morguard Investments Limited-Sprinkler,20-1435BI,AI,,NA,,11/01/2021,11/01/2020,01/01/2021,,,,1200.0,,,,,"BF,SPR,WET",1100 Polytek,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Morguard Investments Limited-Route,20-1435BI,AI,,NA,,11/01/2021,11/01/2020,01/01/2021,,,,1200.0,,,,,"EL,FHC",1100 Polytek,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Nav Canada-Sprinkler,18-0212-0001BS,AI,,NA,,05/01/2021,05/01/2018,01/01/2021,,,,0.0,,,,,"FP,HYD,BF,SPR",1611 Tom Roberts (Logistics Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Nav Canada-Fire Alarm,18-0212-0001BS,AI,,NA,,05/01/2021,05/01/2018,01/01/2021,,,,0.0,,,,,FA,1611 Tom Roberts (Logistics Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Nav Canada-Route,18-0212-0001BS,AI,,NA,,05/01/2021,05/01/2018,01/01/2021,,,,0.0,,,,,"FE,EL,FHC",1611 Tom Roberts (Logistics Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Nav Canada-Sprinkler,18-0212-0001BS,QI,,NA,,11/01/2021,11/01/2018,01/01/2021,,,,0.0,,,,,"FP,SPR",1611 Tom Roberts (Logistics Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Nav Canada-Fire Alarm,18-0212-0001BS,QI,,NA,,11/01/2021,11/01/2018,01/01/2021,,,,0.0,,,,,FA,1611 Tom Roberts (Logistics Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Nav Canada-Sprinkler,18-0212-0001BS,QI,,NA,,02/01/2021,02/01/2018,01/01/2021,,,,0.0,,,,,"FP,SPR",1611 Tom Roberts (Logistics Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Nav Canada-Fire Alarm,18-0212-0001BS,QI,,NA,,02/01/2021,02/01/2018,01/01/2021,,,,0.0,,,,,FA,1611 Tom Roberts (Logistics Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Nav Canada-Sprinkler,18-0212-0001BS,QI,,NA,,08/01/2021,08/01/2018,01/01/2021,,,,0.0,,,,,"FP,SPR",1611 Tom Roberts (Logistics Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Nav Canada-Fire Alarm,18-0212-0001BS,QI,,NA,,08/01/2021,08/01/2018,01/01/2021,,,,0.0,,,,,FA,1611 Tom Roberts (Logistics Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Nav Canada-Route,18-0212-0001BS,QI,,NA,,08/01/2021,08/01/2018,01/01/2021,,,,0.0,,,,,EL,1611 Tom Roberts (Logistics Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Apetito HFS Limited (old Health Care Food Services)-Sprinkler,19-1190JP,AI,,NA,ap 08606 (2020),04/01/2021,04/01/2019,01/01/2021,,,,2055.0,,,,,"SPR,WET",1010 Dairy Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Apetito HFS Limited (old Health Care Food Services)-Fire Alarm,19-1190JP,AI,,NA,ap 08606 (2020),04/01/2021,04/01/2019,01/01/2021,,,,2055.0,,,,,FA,1010 Dairy Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Apollo Property Management Ltd.-Route,20-1425MT,AI,,NA,,06/01/2021,06/01/2020,01/01/2021,,,,255.0,,,,,"FE,EL","1475 Richmond Road, Britannia Plaza",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Apollo Property Management Ltd.-Route,20-1425MT,MI,,NA,,01/01/2021,01/01/2020,01/01/2021,,,,180.0,,,,,"FE,EL","1475 Richmond Road, Britannia Plaza",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Morguard Investments Limited-Sprinkler,20-1623JD,AI,,NA,,08/01/2021,08/01/2020,01/01/2021,,,,730.0,,,,,"SPR,WET",1117 Newmarket Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Morguard Investments Limited-Sprinkler,19-1762JP,AI,,NA,,11/01/2021,11/01/2019,01/01/2021,,,,2820.0,,,,,"SPR,WET",1101 Prince of Wales and 955 Green Valley,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Morguard Investments Limited-Fire Alarm,19-1762JP,AI,,NA,,11/01/2021,11/01/2019,01/01/2021,,,,2820.0,,,,,FA,1101 Prince of Wales and 955 Green Valley,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Morguard Investments Limited-Route,19-1762JP,AI,,NA,,11/01/2021,11/01/2019,01/01/2021,,,,2820.0,,,,,"FE,EL,FHC",1101 Prince of Wales and 955 Green Valley,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Grace Manor-Sprinkler,20-1031JD,AI,,NA,,02/01/2021,02/01/2020,01/01/2021,,,,6530.0,,,,,"HYD,SPR,WET",1156 Wellington Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Grace Manor-Fire Alarm,20-1031JD,AI,,NA,,02/01/2021,02/01/2020,01/01/2021,,,,6530.0,,,,,"FA,VOICE",1156 Wellington Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Grace Manor-Route,20-1031JD,AI,,NA,,02/01/2021,02/01/2020,01/01/2021,,,,6530.0,,,,,"FE,EL,FLCS",1156 Wellington Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Grace Manor-Route,19-1044JP,SAI,,NA,,08/01/2021,08/01/2019,01/01/2021,,,,0.0,,,,,FLCS,1156 Wellington Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Grace Manor-Sprinkler,19-1044JP,BI,,NA,,01/01/2021,01/01/2019,01/01/2021,,,,0.0,,,,,WET,1156 Wellington Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Inergen System,20-1166,AI,,NA,26929,03/01/2021,03/01/2020,01/01/2021,,,,2780.0,,,,,,130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Inergen System,20-1166,SAI,,NA,26929,09/01/2021,09/01/2020,01/01/2021,,,,2780.0,,,,,,130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Sprinkler,Tender-16-1257,MI,,NA,,01/01/2021,01/01/2016,01/01/2021,,,,1065.0,,,,,"SPR,WET","1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Fire Alarm,Tender-16-1257,MI,,NA,,01/01/2021,01/01/2016,01/01/2021,,,,1065.0,,,,,FA,"1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Route,Tender-16-1257,MI,,NA,,01/01/2021,01/01/2016,01/01/2021,,,,1065.0,,,,,FE,"1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Sprinkler,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,"HYD,BF,WET,GLYCOL",1800 Alta Vista Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Fire Alarm,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,"FA,FACP,VOICE",1800 Alta Vista Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Route,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,"FE,EL,FLCS",1800 Alta Vista Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Monitoring,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,FACP,1800 Alta Vista Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Sprinkler,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,"BF,SPR,WET",2540 Lancaster Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Fire Alarm,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,"FA,FACP",2540 Lancaster Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Route,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,"FE,EL",2540 Lancaster Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Monitoring,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,FACP,2540 Lancaster Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Sprinkler,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,WET,40 Concourse Gate,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Fire Alarm,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,"FA,VOICE",40 Concourse Gate,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Route,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,"FE,EL",40 Concourse Gate,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Sprinkler,20-1324MT,AI,,NA,,05/01/2021,05/01/2020,01/01/2021,,,,1065.0,,,,,"FP,HYD,SPR,WET,DRY,PREACTION","1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Fire Alarm,20-1324MT,AI,,NA,,05/01/2021,05/01/2020,01/01/2021,,,,1065.0,,,,,FA,"1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Route,20-1324MT,AI,,NA,,05/01/2021,05/01/2020,01/01/2021,,,,1065.0,,,,,"FE,EL","1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OCDSB-Sprinkler,Tender 19-036,BI,,NA,,02/01/2021,02/01/2019,01/01/2021,,,,0.0,,,,,SPR,Various Sites,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Sprinkler,Tender-16-1257,SAI,,NA,,11/01/2021,11/01/2016,01/01/2021,,,,0.0,,,,,"WET,DRY,PREACTION","1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Grace Manor-Sprinkler,19-1044JP,AI,,NA,,05/01/2021,05/01/2019,01/01/2021,,,,0.0,,,,,HYD,1156 Wellington Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group of Companies Inc.-Fire Alarm,18-1083-REV for new PM,MI,,100029,,01/01/2021,01/01/2018,01/01/2021,,,,0.0,,,,,FA,"22 de Varennes, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group of Companies Inc.-Sprinkler,18-1083-REV for new PM,AI,,100029,,02/01/2021,02/01/2018,01/01/2021,,,,0.0,,,,,"SPR,WET,BOOSTER","22 de Varennes, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group of Companies Inc.-Fire Alarm,18-1083-REV for new PM,AI,,100029,,02/01/2021,02/01/2018,01/01/2021,,,,0.0,,,,,FA,"22 de Varennes, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Gold Key Property Management-Route,20-1320MT,AI,,NA,,05/01/2021,05/01/2020,01/01/2021,,,,505.0,,,,,"FE,EL",139 Greenbank Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Victor Insurance Managers Inc-Sprinkler,20-1395MT,SAI,,NA,,12/01/2021,12/01/2020,01/01/2021,,,,400.0,,,,,PREACTION,"1400 Blair Place, Suite 500, Data Room",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Victor Insurance (was Marsh & McLennan Companies and ENCON Group Inc.)-Sprinkler,20-1395MT,AI,,NA,,06/01/2021,06/01/2020,01/01/2021,,,,670.0,,,,,PREACTION,"1400 Blair Place, Suite 500, Data Room",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender-19-1139,AI,,100303,,08/01/2021,08/01/2019,01/01/2021,,,,0.0,,,,,"HYD,WET,DRY",1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender-19-1139,AI,,100303,,08/01/2021,08/01/2019,01/01/2021,,,,0.0,,,,,FACP,1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender-19-1139,AI,,100303,,08/01/2021,08/01/2019,01/01/2021,,,,0.0,,,,,"FE,EL,FHC",1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Monitoring,Tender-19-1139,AI,,100303,,08/01/2021,08/01/2019,01/01/2021,,,,0.0,,,,,FACP,1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott and Russell-Fire Alarm,20-1076BS,AI,,NA,,02/01/2021,02/01/2020,01/01/2021,,,,0.0,,,,,"FA,CO","1350 Cameron Street, Hawkesbury (Ambulance Centre)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott and Russell-Route,20-1076BS,AI,,NA,,02/01/2021,02/01/2020,01/01/2021,,,,0.0,,,,,"FE,EL","1350 Cameron Street, Hawkesbury (Ambulance Centre)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Sprinkler,Tender,SAI,,NA,,,,01/01/2021,,,,0.0,,,,,SPR,1400-1430 Blair Place & Garage,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Brookfield Properties Corporation-Sprinkler,20-2000JD,AI,,NA,,12/01/2021,12/01/2020,01/01/2021,,,,1225.0,,,,,"SPR,WET",1667 Merivale Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Brookfield Properties Corporation-Sprinkler,20-2000JD,BI-MONTHLY,,NA,,01/01/2021,01/01/2020,01/01/2021,,,,0.0,,,,,"SPR,WET",1667 Merivale Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
